Review,Sentiment,,,,
"@user hey bc watching gc if Dustin Johnson had won a few of those majors , he would be no worse then 3rd in rankings , he's solid""",Neutral,,,,
@user will the NYSE and Nasdaq be open tomorrow,Neutral,,,,
The Foo Fighters convinced me I should mop my entire house. Taking bets on whether or not my back &amp; hip will agree with them tomorrow...,Negative,,,,
RT @user if it was Barcelona that scored that 2nd Man United goal you would all be BREADING them. Haters.,Positive,,,,
Here's a screenshot of Tommy's 1st conversation with Big Brother inside the confession room! #PBBTommy @user,Negative,,,,
Wish I was going to the rodeo tomorrow night with everyone :( stupid surgery,Negative,,,,
Just watched the What Makes You Beautiful video and I may have teared up. I shouldn\u2019t be allowed to be home alone,Negative,,,,
@user @user I\u2019m on the last 3 episodes for the 10th time. I still want to bootfuck Phil & Johnny sac every time they talk.,Positive,,,,
"""Today, Thursday, is National Hot Dog Day and Vanilla Ice Cream Day!  Which would you rather go with?  Who wants...",Positive,,,,
STING RETURNS to MONDAY NIGHT RAW and challenges Seth Rollins for the WWE WORLD HEAVYWEIGHT CHAMPIONSHIP!!! IT'S...,Neutral,,,,
"@user If you're in Pacific time and have an Xbox, it's possible. But it won't be available for PC or PS4 until mid day tomorrow.""",Negative,,,,
when is UVa just gonna cancel classes for tomorrow already? JESUS,Negative,,,,
Bottom of the 10th\u002c 2-2 count\u002c and security hassles the John 3:16 guy behind the plate.,Positive,,,,
the lovely @user is apparently coming to St David\u2019s Hall in January. SWOOOOOOOOOOOOONNNNN,Neutral,,,,
"@user So I guess dropping in on the Kardashians was just her 1st gig? The ""New/Fresh"" Hillary primed for reality TV Generation!",Neutral,,,,
Mom &amp; Baby Yoga with Allison Oxoby - it's not too late to enroll in our Thursday class! Thursdays @ 1:15-2:30pm...,Positive,,,,
"I just watched Jurassic World for the 3rd time, it was so good!!",Positive,,,,
Have you been watching The Accused? Get ready for the final one (Tues) which @user wrote with Jimmy McGovern!,Neutral,,,,
"""Not so fast! Taylor Swift may check all of Calvin Harris's boxes, but the """"Bad Blood"""" singer ... #HollywoodDivas""",Neutral,,,,
Shawn and Brooklyn sat next to eachother the whole time and when I sat down they took a selfie,Positive,,,,
Thanks to everyone who came over and played the Game of Thrones with us today. See you tomorrow! #PlayTheGame #NursingORGWhy #WeILLUMINATE,Positive,,,,
"""Hey my Charlotte, NC friends! I'm playing the Gin Mill downtown tomorrow, FRIDAY, night! Show starts around 9! Come party!""",Negative,,,,
@user he's a has been. One season wonder like Kane. He'll be gone come the end of the season when Chelsea finish 6th again.,Neutral,,,,
Microphone picking up Murray's F bomb at the sit down after the 2nd set...,Neutral,,,,
Pacific Rim's on Amazon Prime now. Might watch that for the first time tomorrow.,Positive,,,,
@user yeah that\u2019s wha I\u2019m doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just,Neutral,,,,
Selena's greatest hits album is set to come out November 24th and it's called 'For You'.,Neutral,,,,
Just informed my mother of the fact that I'm skipping school tomorrow to binge watch Vampire Diaries,Neutral,,,,
"""#BurdwanBlast - NIA confirms that RDX was recovered during raids at one Rizaul Kaim's house in Burdwan, Karim on the run since Oct 2 blast""",Positive,,,,
"""I've been watching that American Horror Story, only on the 2nd season but it's really quite good.  Definitely my kind of show.""",Neutral,,,,
@user @user china &amp; Israel hv overturned. ALL transactions/Edu in Mandarin &amp; Hebrew. Eng is the 3rd lang after Mandarin &amp; Spanish.,Neutral,,,,
@user this is off the Charlie Hebdo shooting in January,Positive,,,,
"""STS ESPN - Alaskan musher, 25, youngest to win Iditarod - Dallas Seavey won the Iditarod Trail Sled Dog Race on Tues...",Neutral,,,,
Presidents Day is this coming Sunday (9th) at the Windmill starting at 1pm.  Arrive at 12.45 for pairs to be drawn - all Members welcome.,Positive,,,,
It's our 3rd birthday! On 14.10.09 we launched with support from Cherie Blair. Here's what we've done since:,Positive,,,,
@user I\u2019ll see you monday :3 Fancy coming to a nerd convention in Dublin on the 10th? ;D,Neutral,,,,
"""I was part of 40-minute @user w @user show on Muslims, Europe and the refugee crisis. On NPR on Sunday",Neutral,,,,
If David De Gea isn't confirmed as a Real Madrid player tomorrow I'll get a tattoo with his name &amp; Harvey Prices name on my body,Neutral,,,,
I'm going to spontaneously skip the shower. Betcha my coworkers appreciate it as much as Hillary's voters will.,Neutral,,,,
"""2nd one is a trinidadian headdress i believe, which is nicki's home country. im silent on the other 3 tho",Negative,,,,
Briana just sat her ass there while Matt said he's done with her sister? This chic!  She deserves everything she gets! #LittleWomenLA,Positive,,,,
My Twitter feed just blew up with the fact Paper Towns is out tomorrow,Positive,,,,
Who watched the LSU game on last Saturday @user  was da true best,Negative,,,,
@user @user if you don't know why people hate Tony Blair maybe wonder if you're in the right party? Writing for the Sun don't help,Neutral,,,,
"@user I think anything featuring Hulk Hogan may be on it's way out, so I'd better hurry.""",Positive,,,,
@user pumped too see you in Tucson on the 27th dude!!! #LaceUp,Neutral,,,,
I suppose they may have just outsourced the production of Lady Gaga's underwear to the PRC,Negative,,,,
"""What a wimp Hulk Hogan is for apologizing after making remarks about blacks then apologizing.On Don Says, Saturday at",Positive,,,,
If you are in Toronto please go eat some perogies at the Polish Festival tomorrow for George and I!!!! @user,Neutral,,,,
Former Cruz Azul player in the legendary 70s team and Mexican international Nacho Flores gunned down last night outside Mexico City.,Positive,,,,
First time going to Disney world tomorrow.  Woop woop:),Neutral,,,,
who got that new Batman dvd and trying to let me hold it till April,Negative,,,,
Listening to Sean Parker's Hipster International mix on Spotify. I think this fact may make me a terrible person.,Positive,,,,
@user Our new\u002c delicious dishes may be alright: (Check with your doc first!) #RamenWins,Positive,,,,
Calibraska comes out tomorrow!! I'm so excited! Can't wait to hear it!  #JackAndJack @user @user,Neutral,,,,
"""Sam Smith to sing title song for """"Spectre"""" the new James Bond film, Sony confirms. Song out 9-25; movie on Nov. 6.""",Positive,,,,
Congrats Ylianna Guerra for getting 1st runner up in the Miss USA Pageant!!,Positive,,,,
"""Kris Bryant is going to be 1st player to win Collegiate PoY, MiLB PoY, and an MLB RoY in consecutive seasons. Few have even done 2 of 3.""",Positive,,,,
Catching up on WWE for the week thanks to the Saturday night reruns. Seth Rollins is underappreciated.,Positive,,,,
"""Is your Pet the perfect poser? FREE to enter competition with The Gazette. Go along to Pets at Home, Squires Gate Lane, Nov 8 - 17""",Neutral,,,,
John Kasich reminds us he was Chairmen of the House Budget Committee for at least the 5th time tonight lol #GOPDebate,Neutral,,,,
"If you marry rich, you may not be happy but hey, your tears will fall on your Bentley, Rolex, and Polo.",Positive,,,,
Reasons to Celebrate:  Forcing the turnovers: The game Sunday between the New York Giants and ... #nfl #nyg #giants,Positive,,,,
Runrig @ barras tomorrow night.followed by stealing at home then Lorenzo in the Louden ...PERFECT . :-),Neutral,,,,
"""Happy Tuesday... this is late, but I'm sure I'm not the only one who things that the Rousey fight was stopped prematurely.  You?""",Positive,,,,
Undertaker vs Brock Lesnar may just be interesting #SummerSlam #Raw,Negative,,,,
Lakh of cases R pending in supreme court even than Yakub's case being heard 6/7th time today as if there no work in court.public want answer,Neutral,,,,
Hey students! Do you like movies? Then join us tomorrow at Cinemark 6 at 12:30 pm for Ant-Man! The movie starts at 12:50 pm. See you then!,Negative,,,,
@user the sermon for all supposedly victimized Christians has already been written for this upcoming Sunday.,Neutral,,,,
Lying in bed last night listening 2 the wind in Porto Heli & dreaming of windsurfing! dropped off now: time for a 1/2 term BBQ in the sun!,Neutral,,,,
Exclusive Launch day offers to buy Moto G 2015 3rd Generation mobile by clicking here:,Positive,,,,
ready to go to gay club tomorrow with my leggins and my boots and my stylish dinosaur t shirt... my sailor uranus keychain,Negative,,,,
Sounds like Frank Gifford just did not wake up Sunday morning. Just a guess from what I have read.,Positive,,,,
MVP Saturday night is gonna be my boy @user the speed on the outside and his cut back ability..LSU will have their hands full #BBN,Positive,,,,
BACK IN BLACK by AC/DC was no.1 in the UK album charts on 18 August 1980,Positive,,,,
Nollywood rising with October 1 Kunle Afolayan is the most important ambassador the Nigerian government does not...,Positive,,,,
The results from the gingerbread house are....  1st: Curtis 2nd:Rothemere  3rd: Squires Come see us to claim prizes!,Neutral,,,,
I\u2019m in North Carolina with @user We play at Elon University tomorrow!,Positive,,,,
"""On the menu, Briana's 1st-Prize Venison Chili: I made this my first time participating in a chili c... #Good Food""",Neutral,,,,
"""I just had something pop into my head, as I was replying to a post left by a member...  Alonso's future may not...",Neutral,,,,
"""just realised... trip simmons skye may and coulson woulda made more girls than boys... then they got rid of jemma, brought fitz back and""",Neutral,,,,
"""Now I'm done with Ant-Man, which would have been excellent if they kept Wright on, but is at least a lot of fun.  More tomorrow.""",Positive,,,,
Stuff A Bus starts tomorrow at Shawn's No Frills We have some great draws for you to enter when you visit!,Negative,,,,
oh c'mon.. how on earth is Adam Lambert not nominated for multiple awards !!??  he's far better than Kendrick Lamar !!  #GRAMMYnoms #GRAMMYs,Negative,,,,
#tech Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&#039;...,Neutral,,,,
October 19\u002c 2012 book news: 20\u002c000 Turn Out for the Southern Festival of Books What do Keith Richards and Margar...,Positive,,,,
@user Good morning Niall! It's my sister's 17th birthday! A happy birthday from you would make her day !,Neutral,,,,
I may even vote Gingrich as a write-in candidate to send a message about the need for more moon bases and debate hilarity.,Neutral,,,,
@user we put a 2nd team out and get beat and you go #Rafa ... Behave Ben !! You sound like a wool calling for Rafa,Neutral,,,,
I have a test over the Trojan War tomorrow so I guess I\u2019ll watch Troy tonight,Neutral,,,,
"@user @user so, which doesn't bode well for her profession.....she may not be going in and teaching IRA lessons but I'm""",Negative,,,,
@user Oh PLEASE! He\u2019s been every political affiliation under the sun.    #RomneyRyan2012 and hey CBS one word: BENGHAZI now THAT\u2019S news.,Positive,,,,
Catching up with hugely enlightening docu The Ascent of Women. From last Wed on BBC 2 if u want to catch up. Shows origins of oppression.,Positive,,,,
"""With the sun on your face, Dunkin, Anna Karenina &amp; the music of @user how could anyone be in a bad mood? #relaxation #selfcare""",Neutral,,,,
"@user Fowler a legit option? and if he is, what happens to Juan? 4th OF? maybe splits with Curtis and fowler moves to RF some days?""",Neutral,,,,
"""Osman Guiterriez (1.50) tossed 6 innings of 1 run ball as the DSL #BlueJays were blanked by the Red Sox, Wednesday .http://t.co/fVibQGizj0""",Neutral,,,,
LOL omg can we make Drew Brees the 6th 1D member?,Neutral,,,,
"@user Nicola S, Theresa May, Liz Kendall &amp; Angela Merkel. But I'm wrong about the last one, right? I just see her everywhere ATM.",Neutral,,,,
Friday fun: Who would you like to sing at your wedding? Ed Sheeran will perform at Courteney Cox's wedding,Neutral,,,,
"""If everything was that easily transferable, then Arsenal would have transferred two goals from the Galatasaray game to Sunday #thehaguedate""",Negative,,,,
@user Citizens are confused on Yakub undoubtedly he is a traitor and 2nd is he is traitor turned informer .... let RAW win.,Positive,,,,
Getting quite the James Bond education while eating Thanksgiving leftovers makes for a much better Black Friday than shopping would be!,Neutral,,,,
I wionder if HISD has school tomorrow.. I want to visit my elementary school :3,Positive,,,,
